"RCR Concrete Contractor","(714) 636-5225","","","",""
"Vortex Doors","(209) 910-3962","","http://www.vortexdoors.com","17066 Murphy Pkwy","Lathrop, CA 95330"
"Dock Pro USA","(559) 760-9820","","http://dockprousa.com","Po Box 809","Bass Lake, CA 93604"
"Vortex Doors","(209) 624-3581","","http://www.vortexdoors.com","17706 Murphy Pkwy","Lathrop, CA 95330"
"Vortex Doors","(650) 246-3667","","http://www.vortexdoors.com","439 S Canal St","South San Francisco, CA 94080"
"Vortex Doors","(510) 293-5760","","http://www.vortexdoors.com","3057 Teagarden St","San Leandro, CA 94577"
"Dock Pro USA","(559) 760-9820","","http://www.dockprousa.com","41699 Highway 41","Oakhurst, CA 93644"
"Saber","(562) 203-3362","","https://www.saberfoundations.com","",""
"North Shore EZ Dock","(559) 658-7775","","","PO Box 622","Bass Lake, CA 93604"
"Lake Marine Construction","(707) 994-6200","evan.lakemarine@yahoo.com","http://www.lakemarineconstruction.com","14280 Olympic Dr","Clearlake, CA 95422"
"Vortex Doors","(650) 754-1397","","http://www.vortexdoors.com","20981 Cabot Blvd","Hayward, CA 94545"
"business_name","telephone","email","website","Address","State-Zip"
"Sure-Clean","(530) 887-1980","","","1689 Indian Rock Rd","Cool, CA 95614"
"business_name","telephone","email","website","Address","State-Zip"
"Sure-Clean","(530) 887-1980","","","1689 Indian Rock Rd","Cool, CA 95614"
"business_name","telephone","email","website","Address","State-Zip"
"K A L Fencing","(530) 878-2818","","http://www.kalfencing.com","","Auburn, CA 95603"
"Competition Roofing","(909) 599-6270","","http://www.competitionroofingco.com","101 N Loma Pl","Upland, CA 91786"
"Triano Corp.","(530) 865-1306","","http://trianocorporation.com","","Orland, CA 95963"
"The Chimney Doctor","(707) 837-7404","larrylefor@gmail.com","http://www.thechimneydoctor-sonomacounty.com","",""
"J & J Fence & Construction","(310) 762-6544","jjfence@gmail.com","http://www.jjfencelosangeles.com","1441 W El Segundo Blvd","Compton, CA 90222"
"CBS Construction Services","(714) 409-5667","cbsconstructionservices@gmail.com","https://www.cbsconstructionservice.com","15571 Producer Ln","Huntington Beach, CA 92649"
"Creative Designs & Beyond","(925) 421-0661","mike@cdbshadingsolutions.com","http://www.lettherebeshade.com","","Concord, CA 94521"
"Oak Creek Construction","(530) 206-0378","oakcreekconstruction1@yahoo.com","","",""
"Meza's Fence","(800) 975-4795","contact@mezasfence.com","http://www.mezasfence.com","1750 S 10th St","San Jose, CA 95112"
"Angel's Remodeling","(669) 252-1207","angelshandyserv@gmail.com","","2687 Carlo Scimeca Dr","San Jose, CA 95132"
"Above the Rest Patio Covers & Sun Rooms","(209) 834-1771","abovetherestpatio@yahoo.com","http://abovetherestpatio.com","",""
"Wood Revivers","(650) 875-2316","","http://woodrevivers.com","",""
"Coastline Deck Coatings Inc.","(805) 394-4949","coastlinedeckcoatings@gmail.com","http://coastlinedeckcoating.com","",""
"Ewell Construction","(310) 793-2239","sales@ewellconstruction.com","http://www.ewellconstruction.com","2911 182nd St","Redondo Beach, CA 90278"
"FW Koch Construction","(442) 777-5346","kochfw@cox.net","http://fwkochconst.com","",""
"Cascade Gardens","(530) 878-4801","marc@cascadegardens.biz","http://www.cascadegardens.biz","",""
"Velazquez Patio Construction Inc.","(619) 245-4365","velazpatioroom@sbcglobal.net","http://velazquezpatioconstruction.com","","Chula Vista, CA 91911"
"C & H Fence & Patio","(661) 327-4786","info@chfence.net","http://www.candhfence.com","1752 Girard St","Delano, CA 93215"
"Sta-Bull Fence Inc.","(530) 268-9945","info@stabullfence.com","http://www.stabullfence.com","19075 Moroni Ln","Grass Valley, CA 95949"
"Americal Awning","(661) 328-1292","Kayla@americalawning.com","http://www.americalawning.com/","2122 Q St","Bakersfield, CA 93301"
"Tim's Handyman Service","(209) 728-8913","timwaite55@yahoo.com","","",""
"SJN Construction","(209) 288-4356","sjnelson007@yahoo.com","http://www.sjnconstruction.com","","Copperopolis, CA 95228"
"Pioneer Concrete Company","(669) 999-5857","","http://www.pioneercm.com/index.html","139 S White Rd","San Jose, CA 95127"
"Luse Rob Painting","(805) 481-6199","rlpainting@aol.com","","1120 Pike Ln","Oceano, CA 93445"
"Danneco Construction","(909) 496-6402","dandanh@danneco.com","http://www.danneco.com","1578 Fullerton Dr","San Bernardino, CA 92407"
"Modern Method Roofing","(707) 255-8090","support@modernmethodroofing.com","http://www.modernmethodroofing.com","180 Coombs St","Napa, CA 94559"
"A-1 Guarantee Roofing","(805) 256-1714","","http://www.a1roofingventura.com/","","Oxnard, CA 93035"
"L G Painting & Deck Coating","(310) 499-5112","info@lgdeckcoating.com","http://www.lgdeckcoating.com","1820 W Carson St # 202-189","Torrance, CA 90501"
"All American Fence Corp.","(925) 272-0237","","http://www.allamericanfencecorp.com","","Livermore, CA 94551"
"Spencer Krenke Concrete Co.","(707) 253-1464","","","",""
"business_name","telephone","email","website","Address","State-Zip"
"K A L Fencing","(530) 878-2818","","http://www.kalfencing.com","","Auburn, CA 95603"
"Competition Roofing","(909) 599-6270","","http://www.competitionroofingco.com","101 N Loma Pl","Upland, CA 91786"
"Triano Corp.","(530) 865-1306","","http://trianocorporation.com","","Orland, CA 95963"
"The Chimney Doctor","(707) 837-7404","larrylefor@gmail.com","http://www.thechimneydoctor-sonomacounty.com","",""
"J & J Fence & Construction","(310) 762-6544","jjfence@gmail.com","http://www.jjfencelosangeles.com","1441 W El Segundo Blvd","Compton, CA 90222"
"CBS Construction Services","(714) 409-5667","cbsconstructionservices@gmail.com","https://www.cbsconstructionservice.com","15571 Producer Ln","Huntington Beach, CA 92649"
"Creative Designs & Beyond","(925) 421-0661","mike@cdbshadingsolutions.com","http://www.lettherebeshade.com","","Concord, CA 94521"
"Oak Creek Construction","(530) 206-0378","oakcreekconstruction1@yahoo.com","","",""
"Meza's Fence","(800) 975-4795","contact@mezasfence.com","http://www.mezasfence.com","1750 S 10th St","San Jose, CA 95112"
"Angel's Remodeling","(669) 252-1207","angelshandyserv@gmail.com","","2687 Carlo Scimeca Dr","San Jose, CA 95132"
"Above the Rest Patio Covers & Sun Rooms","(209) 834-1771","abovetherestpatio@yahoo.com","http://abovetherestpatio.com","",""
"Wood Revivers","(650) 875-2316","","http://woodrevivers.com","",""
"Coastline Deck Coatings Inc.","(805) 394-4949","coastlinedeckcoatings@gmail.com","http://coastlinedeckcoating.com","",""
"Ewell Construction","(310) 793-2239","sales@ewellconstruction.com","http://www.ewellconstruction.com","2911 182nd St","Redondo Beach, CA 90278"
"FW Koch Construction","(442) 777-5346","kochfw@cox.net","http://fwkochconst.com","",""
"Cascade Gardens","(530) 878-4801","marc@cascadegardens.biz","http://www.cascadegardens.biz","",""
"Velazquez Patio Construction Inc.","(619) 245-4365","velazpatioroom@sbcglobal.net","http://velazquezpatioconstruction.com","","Chula Vista, CA 91911"
"C & H Fence & Patio","(661) 327-4786","info@chfence.net","http://www.candhfence.com","1752 Girard St","Delano, CA 93215"
"Sta-Bull Fence Inc.","(530) 268-9945","info@stabullfence.com","http://www.stabullfence.com","19075 Moroni Ln","Grass Valley, CA 95949"
"Americal Awning","(661) 328-1292","Kayla@americalawning.com","http://www.americalawning.com/","2122 Q St","Bakersfield, CA 93301"
"Tim's Handyman Service","(209) 728-8913","timwaite55@yahoo.com","","",""
"SJN Construction","(209) 288-4356","sjnelson007@yahoo.com","http://www.sjnconstruction.com","","Copperopolis, CA 95228"
"Pioneer Concrete Company","(669) 999-5857","","http://www.pioneercm.com/index.html","139 S White Rd","San Jose, CA 95127"
"Luse Rob Painting","(805) 481-6199","rlpainting@aol.com","","1120 Pike Ln","Oceano, CA 93445"
"Danneco Construction","(909) 496-6402","dandanh@danneco.com","http://www.danneco.com","1578 Fullerton Dr","San Bernardino, CA 92407"
"Modern Method Roofing","(707) 255-8090","support@modernmethodroofing.com","http://www.modernmethodroofing.com","180 Coombs St","Napa, CA 94559"
"A-1 Guarantee Roofing","(805) 256-1714","","http://www.a1roofingventura.com/","","Oxnard, CA 93035"
"L G Painting & Deck Coating","(310) 499-5112","info@lgdeckcoating.com","http://www.lgdeckcoating.com","1820 W Carson St # 202-189","Torrance, CA 90501"
"All American Fence Corp.","(925) 272-0237","","http://www.allamericanfencecorp.com","","Livermore, CA 94551"
"Spencer Krenke Concrete Co.","(707) 253-1464","","","",""
"business_name","telephone","email","website","Address","State-Zip"
"Loudermilk Construction","(707) 373-4830","loudermilkconstruction@gmail.com","http://www.loudermilkconstruction.com","",""
"Maltas Construction LLC","(707) 272-3848","mmaltas@maltasconstruction.com","http://www.maltasconstruction.com/","","Ukiah, CA 95482"
"Mullen Construction","(858) 756-0122","info@mullenconstruction.com","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13586467%3a13%3a4859924%3a14%3a0%3a7","",""
"Rising Sun Construction","(310) 462-4940","risingsunconst55@yahoo.com","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13591597%3a13%3a4859924%3a14%3a0%3a7","21143 Hawthorne Blvd # 901","Torrance, CA 90503"
"CA Construction","(951) 249-7677","timbu23@gmail.com","https://www.caconstructionco.net","43810 Tiber St","Hemet, CA 92544"
"Southwestern Construction","(619) 573-4771","write2serge@gmail.com","http://www.southwesternconstructionsd.com","","San Diego, CA 92111"
"Bohnstedt Construction","(760) 240-3824","dlmas5bohn@msn.com","http://www.bohnstedtconstructionco.com","13454 Delaware Rd","Apple Valley, CA 92308"
"Robert Dye and Associates","(925) 326-7708","robtdye@aol.com","http://www.robtdye.com","Po Box 1003","Clayton, CA 94517"
"Hofer Construction","(530) 472-3357","lehofer@frontiernet.net","http://www.hoferconstruction.com","15862 Oak Run Rd","Bella Vista, CA 96008"
"AA Allied Construction","(213) 507-7246","aaalliedchyun@gmail.com","","1212 S Longwood Ave","Los Angeles, CA 90019"
"S & R West Coast Builders Inc.","(408) 377-7702","","","",""
"Creative Patio Works Inc.","(916) 923-3555","alex@creativepatio.com","http://www.creativepatio.com","1832 Tribute Rd Ste G","Sacramento, CA 95815"
"Klingberg Construction Inc.","(209) 586-3488","John@KlingbergHomes.com","http://www.KlingbergHomes.com","Po Box 1721","Twain Harte, CA 95383"
"Hazen Construction Inc.","(831) 438-3295","","http://www.hazenconstructioninc.com","",""
"Craven Landscaping","(831) 394-6967","roark@cravenlandscaping.com","http://www.cravenlandscaping.com","343 Roberts Ave","Seaside, CA 93955"
"Roy's Concrete & Masonry Inc.","(310) 539-8023","roysconcretemasonry69@yahoo.com","http://www.roysconcreteandmasonry.com","23223 Mariposa Ave","Torrance, CA 90502"
"Exquisite Pools Custom Creations","(760) 353-7775","ExquisitePools@yahoo.com","http://www.exquisitepools.net","1699 N Imperial Ave","El Centro, CA 92243"
"Division Seven","(415) 883-6548","div7@sonic.net","http://www.division7waterproofing.com","22 Lakeville St","Petaluma, CA 94952"
"May Dave Concrete","(760) 327-4849","davemayconcrt@aol.com","http://www.davemayconcrete.com","68155 Concepcion Rd","Cathedral City, CA 92234"
"Evergreen Landscape & Concrete","(408) 274-1700","evergreenlandscape3015@comcast.net","http://evlanco.com","3015 Silverland Dr","San Jose, CA 95135"
"Redwood Coast Landscaping","(831) 331-0032","jeffredwoodcoast66@yahoo.com","http://www.redwoodcoastlandscaping.com","7221 Highway 9","Felton, CA 95018"
"Marin Wood Restoration & Painting Co.","(415) 329-5163","paul@marin-wood.com","http://www.marin-wood.com","","Corte Madera, CA 94925"
"Mack's Canvas & Awnings","(805) 481-4554","david@mackscanvas.com","http://www.mackscanvas.com","1150 Pike Ln","Oceano, CA 93445"
"FRESCHI CONSTRUCTION INC","(530) 272-2051","lou@freschiconstruction.com","http://www.freschiconstruction.com","12499 La Barr Meadows Rd","Grass Valley, CA 95949"
"Coulter Construction","(707) 995-2126","jcoulterconstruction@yahoo.com","http://jcoulterconstruction.com","","Lower Lake, CA 95457"
"Thrasher Construction","(530) 269-7709","","http://www.thrasherconstruction.com","10300 Hidden Hill Rd","Auburn, CA 95602"
"Crystal Springs Landscape Co.","(408) 560-2433","csland@sbcglobal.net","http://www.csland.net","426 Perrymont Ave","San Jose, CA 95125"
"Malizewski Construction","(530) 433-9984","","http://www.maliszewskiconstruction.com","","Grass Valley, CA 95945"
"Len's Composition Co","(310) 515-5212","bayharborroofing@yahoo.com","http://www.lenscomposition.com","130 1/2 W Gardena Blvd","Gardena, CA 90248"
"A  DUIN-IT Roofing & Construction,Valley Center","(760) 633-2488","duinitrob@aol.com","http://www.aduinitconstruction.com","29115 Valley Center Rd Ste K189","Valley Center, CA 92082"
"business_name","telephone","email","website","Address","State-Zip"
"A Major Minor Handyman Services","(408) 718-2545","evan@majorminorinc.com","http://majorminorinc.com","",""
"David Horn Roofing and Construction Inc.","(831) 476-2151","dhornroofing@hotmail.com","http://www.davidhornroofing.com","2235 Capitola Rd","Santa Cruz, CA 95062"
"Galvan's Fencing","(408) 265-1161","","","","San Jose, CA 95113"
"FSC Coatings","(858) 558-0800","fsccoating@aol.com","http://www.fsccoatings.com","5360 Eastgate Mall Ste F","San Diego, CA 92121"
"Van Midde & Son Concrete","(415) 459-2530","ted@vanmiddeconcrete.com","http://vanmiddeconcrete.com","490 B St","San Rafael, CA 94901"
"Tarantino's Yardscapes","(707) 838-8140","rick.tarantino@comcast.net","http://www.tarantinosyardscapes.com","201 Cock Robin Ave","Windsor, CA 95492"
"Cassidy Coatings","(530) 544-4450","bill@cassidycoatings.com","http://www.cassidycoatings.com","2227 James Ave","South Lake Tahoe, CA 96150"
"Charlie Siegl Construction Services","(530) 990-0990","charlie@digitalpath.net","http://sieglservices.com","","Berry Creek, CA 95916"
"Lamorinda Home Repair","(925) 313-8956","Heather@LHRepair.com","http://www.lamorindahomerepair.com","157 Nardi Ln","Martinez, CA 94553"
"Zimmerly Construction Inc.","(707) 965-2243","dzim@sbcglobal.net","http://www.zimmerlyconstruction.com","","Angwin, CA 94508"
"All Fence Company Inc","(650) 817-7125","marcie@allfence.com","http://WWW.ALLFENCE.COM","1900 Spring St","Redwood City, CA 94063"
"Pereira Fencing Company","(707) 999-7255","pereirafencing@yahoo.com","http://www.pereirafamilyfencing.com","",""
"JB Construction","(661) 942-3603","jeffbrodowsky@gmail.com","http://www.2jb-construction.com","42617 4th St E","Lancaster, CA 93535"
"Little Red Truck","(707) 745-8550","bz.intellimed@sbcglobal.net","","1060 Grant St Ste 1d","Benicia, CA 94510"
"SC Construction","(209) 324-5062","scconstruction1@gmail.com","http://www.scconstruction.biz","1518 9th St","Modesto, CA 95354"
"FRANKO CONSTRUCTION","(951) 764-5081","","http://www.bobfrankoconstruction.com","44135 Perryman Ln","Hemet, CA 92544"
"Rollins Construction.","(909) 946-5189","patiospecialist@rollinsconstruction.net","http://rollinsconstruction.net","1232 Monte Vista Ave","Upland, CA 91786"
"Beronio Lumber","(415) 824-4300","slyss@beronio.com","http://www.beronio.com","2525 Marin St","San Francisco, CA 94124"
"Four Seasons Sunrooms","(925) 750-8713","pleasantsunroom@sbcglobal.net","http://www.fourseasonssunrooms.com","3876 Old Santa Rita Rd","Pleasanton, CA 94588"
"ACT Professional Painting and Decorating","(510) 435-9955","rbactpainting@gmail.com","https://www.actpropainting.com","",""
"All Seasons Construction","(510) 545-4572","ascberkeley@gmail.com","http://www.allseasons.construction","5277 College Ave","Oakland, CA 94618"
"Arbor Fence Inc.","(707) 224-4243","","http://www.arborfence.com","22725 8th St E Ste C","Sonoma, CA 95476"
"MAG Builders","(661) 400-1891","magbuilders@yahoo.com","http://www.magbuildersca.com","37462 Sheffield Dr","Palmdale, CA 93550"
"Just Like New Contractors","(714) 639-9270","","","670 Wakeforest St","Brea, CA 92821"
"A-1 Fence","(415) 566-0511","","","150 London Ct","San Bruno, CA 94066"
"Thrasher Construction","(530) 652-4122","stacythrasher@sbcglobal.net","http://www.thrasherconstruction.com","","Auburn, CA 95602"
"A-1 Guarantee Roofing","(805) 382-7663","jordanjon@roadrunner.com","http://www.a1roofingventura.com","4040 Ischia Dr","Oxnard, CA 93035"
"California Roof Savers Inc.","(707) 509-8976","calisaver@yahoo.com","http://www.calroofsavers.com/","150 Landing Way","Petaluma, CA 94952"
"Schmid, Steve","(949) 361-3093","trubilt@cox.net","http://www.TruBiltConstruction.com","1649 Via Tulipan","San Clemente, CA 92673"
"Tamalpais Hardwood Floors","(415) 226-3714","info@tamfloors.com","http://www.tamalpaishardwoodfloors.com/","1133 Francisco Blvd E","San Rafael, CA 94901"
"business_name","telephone","email","website","Address","State-Zip"
"A-1 Fence Company","(650) 873-7272","a1fencesf@gmail.com","http://www.a1fencesf.com","150 London Ct","San Bruno, CA 94066"
"A R Williams Roofing Co.","(661) 264-1380","","http://www.arwilliamsroofing.com","40237 167th St E","Palmdale, CA 93591"
"Leigh Construction","(951) 313-2461","chadlei@aol.com","http://leighconstruction.net","34577 Fawn Ridge Pl","Yucaipa, CA 92399"
"Carpet Outlet Plus","(661) 432-2513","frances@carpetoutletplus.com","http://www.carpetoutletplus.com/","4301 Rosedale Hwy","Bakersfield, CA 93308"
"Hastings Construction Inc","(831) 620-0920","info@hastingsconstruction.com","http://www.hastingsconstruction.com/","","Carmel, CA 93923"
"Older Home Specialists","(916) 443-6000","olderhomespecialists@gmail.com","http://www.olderhomespecialists.net","","Sacramento, CA 95814"
"All  American Fence Corp CALIFORNIA","(925) 725-6282","fran.myers@comcast.net","http://www.allamericanfencecorp.com","568 Mcgraw Ave","Livermore, CA 94551"
"Yancey  Home Improvements Inc. CALIFORNIA","(916) 264-9709","info@yanceyhomeimprovements.com","http://www.yanceyhomeimprovements.com","8250 Alpine Ave","Sacramento, CA 95826"
